TAXID,GENUSNAME,SPECIESNAME,STRAIN,DBNAME,FILEPATH,chromosome_count,avg_length_chromosomes,max_length_chromosomes,min_length_chromosomes,contig_count,avg_length_contig,max_length_contig,min_length_contig,mtDNA_count,avg_length_mtDNA,max_length_mtDNA,min_length_mtDNA,plasmid_count,avg_length_plasmids,max_length_plasmids,min_length_plasmids
1314676,ramaria,"acris ut-36052-t","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ramac1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1553,68878,1793301,1029,0,0,0,0,0,0,0,0
304332,ramicandelaber,brevisporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rambr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1262,20519,199687,1025,0,0,0,0,0,0,0,0
1756112,rhexocercosporidium,sp.,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhesp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,63,1010140,5213055,3966,0,0,0,0,0,0,0,0
1271458,rhizopus,"microsporus var. chinensis cctcc m201021","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhich1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,3281,14140,289528,1015,0,0,0,0,0,0,0,0
1745343,pezoloma,ericae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhier1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,267,218081,1961900,1045,0,0,0,0,0,0,0,0
329046,rhizoclosmatium,globosum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhihy1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,437,132340,1038120,794,0,0,0,0,0,0,0,0
588596,rhizophagus,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhiir2_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1123,123563,1395520,1009,0,0,0,0,0,0,0,0
588596,rhizophagus,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/RhiirA1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,11301,11297,298262,508,0,0,0,0,0,0,0,0
588596,rhizophagus,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/RhiirA4_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,11380,12327,322447,508,0,0,0,0,0,0,0,0
588596,rhizophagus,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/RhiirA5_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,14626,9117,358680,508,0,0,0,0,0,0,0,0
588596,rhizophagus,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/RhiirB3_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,10461,12110,306290,508,0,0,0,0,0,0,0,0
588596,rhizophagus,irregularis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/RhiirC2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,10857,11488,271115,508,0,0,0,0,0,0,0,0
1504668,rhizodiscina,lignyota,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhili1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,33,1027358,4121092,1414,0,0,0,0,0,0,0,0
1340429,rhizopus,"microsporus atcc 52813","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhimi1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,131,201081,2821921,1031,0,0,0,0,0,0,0,0
58291,rhizopus,microsporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhimi_ATCC11559_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,595,41042,351903,1035,0,0,0,0,0,0,0,0
58291,rhizopus,microsporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhimi_ATCC52814_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,560,45190,430254,1020,0,0,0,0,0,0,0,0
176626,rhizopogon,salebrosus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhisa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1976,42238,674033,1017,0,0,0,0,0,0,0,0
1108050,rhizoctonia,"solani ag-1 ib","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhiso1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1600,30211,1098031,2042,0,0,0,0,0,0,0,0
98235,rhizopogon,truncatus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhitru1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,128,308292,4242885,2652,0,0,0,0,0,0,0,0
180088,rhizopogon,vesiculosus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhives1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,6700,6632,453248,305,0,0,0,0,0,0,0,0
1314800,rhizopogon,"vinicolor am-or11-026","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhivi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,2310,15852,568464,1019,0,0,0,0,0,0,0,0
36057,rhizopogon,vulgaris,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhivul1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1127,35910,1183873,1038,0,0,0,0,0,0,0,0
578459,rhodotorula,"graminis wp1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoba1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,26,824355,2414111,3399,0,0,0,0,0,0,0,0
206335,rhodocollybia,butyracea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhobut1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1482,65896,1566872,667,0,0,0,0,0,0,0,0
5288,rhodotorula,diobovata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhodia1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,361,59401,571770,1091,0,0,0,0,0,0,0,0
1907212,rhodotorula,"sp. j31","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/RhodotJ31_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,189,107927,1081624,1103,0,0,0,0,0,0,0,0
1684307,pseudomicrostroma,glucosiphilum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhodsp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,30,580954,2166962,2686,0,0,0,0,0,0,0,0
5535,rhodotorula,glutinis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoglu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,206,98905,741815,1043,0,0,0,0,0,0,0,0
1397322,cystobasidium,"minutum mca 4210","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhomi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,38,555824,4100432,1168,0,0,0,0,0,0,0,0
5537,rhodotorula,mucilaginosa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhomuc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,267,75492,782161,1120,0,0,0,0,0,0,0,0
1305733,rhodotorula,"sp. jg-1b","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhosp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,156,126086,1032072,1123,0,0,0,0,0,0,0,0
1130832,rhodotorula,"toruloides np11","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoto1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,94,218211,1556786,1087,0,0,0,0,0,0,0,0
5286,rhodotorula,toruloides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoto_ATCC26217_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,174,117800,1041484,1058,0,0,0,0,0,0,0,0
5286,rhodotorula,toruloides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoto_IFO0559_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,48,420971,1778514,1955,0,0,0,0,0,0,0,0
5286,rhodotorula,toruloides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoto_IFO0880_2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,30,702767,2247744,14157,0,0,0,0,0,0,0,0
5286,rhodotorula,toruloides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoto_IFO0880_4_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,30,698464,2247744,14157,0,0,0,0,0,0,0,0
5286,rhodotorula,toruloides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhoto_IFO1236_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,223,91453,1228627,1035,0,0,0,0,0,0,0,0
37885,rhytidhysteron,rufulum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rhyru1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264144,rickenella,fibula,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ricfib1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,529,113786,2346282,1229,0,0,0,0,0,0,0,0
40463,peniophora,"species name not provided","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ricme1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1092,42995,864784,1021,0,0,0,0,0,0,0,0
50990,rickenella,mellea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ricmel1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,848,53906,2962167,1018,0,0,0,0,0,0,0,0
219653,rigidoporus,microporus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rigmic1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,283,150848,2525106,2021,0,0,0,0,0,0,0,0
988480,rozella,"allomycis csf55","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rozal1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1059,11357,729395,508,0,0,0,0,0,0,0,0
281847,rozella,allomycis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rozal_SC1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,4206,3246,56555,509,0,0,0,0,0,0,0,0
98861,russula,brevipes,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rusbre1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1320,37289,1285569,1028,0,0,0,0,0,0,0,0
40490,russula,compacta,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Ruscom1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,984,47084,1022821,1058,0,0,0,0,0,0,0,0
258981,russula,dissimulans,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rusdis1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,489,92693,1450555,1277,0,0,0,0,0,0,0,0
152965,russula,ochroleuca,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rusoch1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,244,185970,3269930,1215,0,0,0,0,0,0,0,0
1897646,russula,"aff. rugulosa bpl654","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rusrug1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1389,31729,1128037,1026,0,0,0,0,0,0,0,0
517384,russula,vinacea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rusvin1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,824,53273,1237909,1038,0,0,0,0,0,0,0,0
1490168,rutstroemia,firma,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Rutfi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,48,935368,4950014,1184,0,0,0,0,0,0,0,0
559292,saccharomyces,"cerevisiae s288c","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sacce1_AssemblyScaffolds_Repeatmasked.fasta
",16,709081,1562558,234813,0,0,0,0,0,0,0,0,0,0,0,0
1149757,saccharomyces,"cerevisiae m3707","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SacceM3707_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,42,279493,1127117,1274,0,0,0,0,0,0,0,0
1162671,saccharomyces,"cerevisiae m3836","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SacceM3836_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,52,226190,1048957,1498,0,0,0,0,0,0,0,0
1162672,saccharomyces,"cerevisiae m3837","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SacceM3837_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,45,261330,1132411,1111,0,0,0,0,0,0,0,0
1162673,saccharomyces,"cerevisiae m3838","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SacceM3838_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,34,347114,1500508,1180,0,0,0,0,0,0,0,0
1162674,saccharomyces,"cerevisiae m3839","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SacceM3839_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,44,267715,1500398,1753,0,0,0,0,0,0,0,0
4932,saccharomyces,cerevisiae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SacceYB210_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,596,20200,168189,1047,0,0,0,0,0,0,0,0
131308,saccharata,proteae,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sacpr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,245,130126,3398745,1074,0,0,0,0,0,0,0,0
698492,saitoella,"complicata nrrl y-17804","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Saico1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,35,411563,1505819,21260,0,0,0,0,0,0,0,0
90258,saksenaea,vasiformis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sakvas1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,2417,17791,568935,229,0,0,0,0,0,0,0,0
51139,sarcoscypha,coccinea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sarco1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,461,86002,759549,1035,0,0,0,0,0,0,0,0
5334,schizophyllum,commune,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schco3_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,25,1568799,4526969,3720,0,0,0,0,0,0,0,0
1314666,schizophyllum,"commune loenen d","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schco_LoeD_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1774,20513,327746,1016,0,0,0,0,0,0,0,0
1314663,schizophyllum,"commune tattone d","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schco_TatD_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1707,21661,299438,1021,0,0,0,0,0,0,0,0
653667,schizosaccharomyces,"cryophilus oy26","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schcy1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,34,344747,2917833,516,0,0,0,0,0,0,0,0
402676,schizosaccharomyces,"japonicus yfs275","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schja1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,32,371823,4353002,2353,0,0,0,0,0,0,0,0
483514,schizosaccharomyces,"octosporus yfs286","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schoc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,5,2359605,4688764,39883,0,0,0,0,0,0,0,0
27342,schizopora,paradoxa,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schpa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1291,34887,1198547,1026,0,0,0,0,0,0,0,0
4896,schizosaccharomyces,pombe,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schpo1_AssemblyScaffolds_Repeatmasked.fasta
",3,4281269,5690716,2522492,1,0,0,0,0,0,0,0,0,0,0,0
314040,schizothecium,vesticola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Schves1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,9,4048549,7184462,28147,0,0,0,0,0,0,0,0
1036808,scleroderma,"citrinum foug a","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sclci1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,938,61052,1224580,1024,0,0,0,0,0,0,0,0
1529657,sclerogaster,hysterangioides,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sclhys1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,901,139886,3532671,364,0,0,0,0,0,0,0,0
1410009,sclerophora,sanguinea,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sclsan1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,69,264869,2584168,1159,0,0,0,0,0,0,0,0
665079,sclerotinia,"sclerotiorum 1980 uf-70","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sclsc1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,37,1029970,2832615,16160,0,0,0,0,0,0,0,0
1884260,scytinostroma,"sp. kuc9413","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Scysp1_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,597,103033,2640224,667,0,0,0,0,0,0,0,0
933852,serendipita,"vermifera maff 305830","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sebve1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,546,71163,1935178,1088,0,0,0,0,0,0,0,0
109899,serendipita,vermifera,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sebvebe1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,827,45195,1123004,1019,0,0,0,0,0,0,0,0
692275,sphaerulina,"musiva so2202","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sepmu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,72,415793,5214997,2064,0,0,0,0,0,0,0,0
215467,sphaerulina,populicola,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Seppo1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,502,67431,1087266,2051,0,0,0,0,0,0,0,0
1884257,septobasidium,"sp. pnb30-8b","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sepsp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,236,118249,1773215,1028,0,0,0,0,0,0,0,0
2136033,serendipita,"sp. 407","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Serend1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,192,214942,5026931,7184,0,0,0,0,0,0,0,0
578457,serpula,"lacrymans var. lacrymans s7.9","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SerlaS7_9_2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,36,1210712,5826547,5921,0,0,0,0,0,0,0,0
690234,serpula,"lacrymans var. shastensis sha21-2","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Serla_varsha1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,4893,9585,452945,926,0,0,0,0,0,0,0,0
936435,serpula,"lacrymans var. lacrymans s7.3","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Serpula_lacrymans_S7_3_v2.masked.fasta
",0,0,0,0,2128,22549,5731527,28,0,0,0,0,0,0,0,0
210430,setomelanomma,holmii,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Setho1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,557,71343,1143371,1038,0,0,0,0,0,0,0,0
93612,exserohilum,turcicum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Settu3_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,407,107192,4084417,2032,0,0,0,0,0,0,0,0
93612,exserohilum,turcicum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Settur3_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,489,79693,1774234,1059,0,0,0,0,0,0,0,0
89935,sirobasidium,intermedium,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sirint1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,102,218358,1779381,1022,0,0,0,0,0,0,0,0
5365,lentinus,tigrinus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sisbr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,263,153344,3085950,1019,0,0,0,0,0,0,0,0
1314777,sistotremastrum,"niveocremeum hhb9708","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sisni1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,230,155936,1485410,1049,0,0,0,0,0,0,0,0
467971,sistotremastrum,suecicum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sissu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1028,33593,809322,1024,0,0,0,0,0,0,0,0
106016,slooffia,pilati,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Slopil1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,21,1680279,4949217,20756,0,0,0,0,0,0,0,0
133412,smittium,culicis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SmiculW2_1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,7749,9284,82064,1015,0,0,0,0,0,0,0,0
133412,smittium,culicis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/SmicuMNP_2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,6137,12746,209578,1019,0,0,0,0,0,0,0,0
133383,smittium,mucronatum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Smimuc2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,7797,13301,207003,1015,0,0,0,0,0,0,0,0
1302862,sodiomyces,alkalinus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sodal1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,29,1449888,7641677,1071,0,0,0,0,0,0,0,0
83679,sordaria,brevicollis,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sorbr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,29,1856572,6080346,6003,0,0,0,0,0,0,0,0
33158,spathularia,flavida,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spafl1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202976,sparassis,latifolia,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spalat1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,184,196557,929829,1597,0,0,0,0,0,0,0,0
619300,spathaspora,"passalidarum nrrl y-27907","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spapa3_masked_genomic_scaffolds.fasta
",0,0,0,0,8,1572116,2693377,876090,0,0,0,0,0,0,0,0
68786,sphaerobolus,stellatus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sphst1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1460,123218,3113053,1037,0,0,0,0,0,0,0,0
101115,spinellus,fusiger,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spifus1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,217,178539,1437828,2585,0,0,0,0,0,0,0,0
645134,spizellomyces,"punctatus daom br117","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spipu1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,38,643992,2274484,5351,0,0,0,0,0,0,0,0
1340428,sporormia,"fimetaria cbs 119925","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spofi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,140,187579,1680200,1057,0,0,0,0,0,0,0,0
45794,sporopachydermia,lactativora,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spola1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,366,43135,385517,1023,0,0,0,0,0,0,0,0
1397324,phyllozyma,"linderae cbs 7893","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spoli1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,35,528675,3011339,1041,0,0,0,0,0,0,0,0
5003,sporidiobolus,pararoseus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spopa1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,319,67091,529058,1043,0,0,0,0,0,0,0,0
999809,sporisorium,"reilianum srz2","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spore1_AssemblyScaffolds_Repeatmasked.fasta
",23,778999,2483181,267750,21,2494,19304,732,0,0,0,0,0,0,0,0
365493,sporobolomyces,"roseus iam 13481","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sporobolomyces_roseus.allmasked
",0,0,0,0,76,284146,4151194,1036,0,0,0,0,0,0,0,0
573729,thermothelomyces,"thermophila atcc 42464","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spoth2_AssemblyScaffolds_Repeatmasked.fasta
",7,5045774,11149680,4210231,0,0,0,0,0,0,0,0,0,0,0,0
101117,sporodiniella,umbellata,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Spoumb1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,297,89594,805713,1261,0,0,0,0,0,0,0,0
80388,stachybotrys,elegans,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Stael1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,73,603936,6107906,1483,0,0,0,0,0,0,0,0
73508,stanjemonium,grisellum,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Stagr1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,151,221645,2505065,1114,0,0,0,0,0,0,0,0
321614,parastagonospora,"nodorum sn15","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Stano2_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,108,350995,2582588,2046,0,0,0,0,0,0,0,0
765868,stagonospora,"sp. src1lsm3a","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Stasp1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,44,831753,3294305,2300,0,0,0,0,0,0,0,0
721885,stereum,"hirsutum fp-91666 ss1","",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Stehi1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,159,298364,3903697,2051,0,0,0,0,0,0,0,0
183478,stemphylium,lycopersici,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Stely1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,414,86042,1589531,1019,0,0,0,0,0,0,0,0
796026,sugiyamaella,americana,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Sugame1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,52,321435,2673425,1254,0,0,0,0,0,0,0,0
48561,suillus,americanus,"",1K,"/u/home/a/akarlsbe/scratch/fungi/1K/Suiame1_AssemblyScaffolds_Repeatmasked.fasta
",0,0,0,0,1307,39429,1679797,1015,0,0,0,0,0,0,0,0
