TAXID,GENUSNAME,SPECIESNAME,STRAIN,DBNAME,FILEPATH,chromosome_count,avg_length_chromosomes,max_length_chromosomes,min_length_chromosomes,contig_count,avg_length_contig,max_length_contig,min_length_contig,mtDNA_count,avg_length_mtDNA,max_length_mtDNA,min_length_mtDNA,plasmid_count,avg_length_plasmids,max_length_plasmids,min_length_plasmids
655863,grosmannia,"clavigera kw1407","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Grosmannia_clavigera_kw1407.Sanger-454-IlluminaPA_2.0.dna.toplevel.fa
",0,0,0,0,289,104810,4511246,510,0,0,0,0,0,0,0,0
944289,gymnopus,"luxurians fd-317 m1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Gymnopus_luxurians_fd_317_m1.Gymlu1.dna.toplevel.fa
",0,0,0,0,383,175938,3492567,2042,0,0,0,0,0,0,0,0
56406,hanseniaspora,guilliermondii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hanseniaspora_guilliermondii.version_1.dna.toplevel.fa
",0,0,0,0,208,44170,251117,1206,0,0,0,0,0,0,0,0
211096,hanseniaspora,opuntiae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hanseniaspora_opuntiae.ASM174979v1.dna.toplevel.fa
",0,0,0,0,17,527937,1943989,4235,0,0,0,0,0,0,0,0
56408,hanseniaspora,osmophila,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hanseniaspora_osmophila.ASM174704v1.dna.toplevel.fa
",0,0,0,0,17,684680,1964594,14229,0,0,0,0,0,0,0,0
29833,hanseniaspora,uvarum,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hanseniaspora_uvarum.ASM174705v1.dna.toplevel.fa
",0,0,0,0,18,497272,1954472,4324,0,0,0,0,0,0,0,0
1246595,hanseniaspora,"uvarum dsm 2768","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hanseniaspora_uvarum_dsm_2768.Huva2.0.dna.toplevel.fa
",0,0,0,0,335,28839,1015201,1024,0,0,0,0,0,0,0,0
766949,hanseniaspora,"valbyensis nrrl y-1626","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hanseniaspora_valbyensis_nrrl_y_1626.Hanva1_1.dna.toplevel.fa
",0,0,0,0,647,18011,848547,2041,0,0,0,0,0,0,0,0
686832,hebeloma,"cylindrosporum h7","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hebeloma_cylindrosporum_h7.Hebeloma_cylindrosporum_h7_v2.0.dna.toplevel.fa
",0,0,0,0,176,220807,3362893,1125,0,0,0,0,0,0,0,0
1081669,hepatospora,eriocheir,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hepatospora_eriocheir.ASM208787v1.dna.toplevel.fa
",0,0,0,0,2344,2097,26119,509,0,0,0,0,0,0,0,0
1081669,hepatospora,eriocheir,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hepatospora_eriocheir_gca_002087885.ASM208788v1.dna.toplevel.fa
",0,0,0,0,1300,3574,81386,204,0,0,0,0,0,0,0,0
747525,heterobasidion,"irregulare tc 32-1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Heterobasidion_irregulare_tc_32_1.Heterobasidion_irregulare_v2.0.dna.toplevel.fa
",0,0,0,0,15,2280172,3651823,1288012,0,0,0,0,0,0,0,0
1043627,hirsutella,"minnesotensis 3608","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hirsutella_minnesotensis_3608.ASM95604v1.dna.toplevel.fa
",0,0,0,0,736,70599,1696190,2056,0,0,0,0,0,0,0,0
447093,histoplasma,"capsulatum g186ar","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Histoplasma_capsulatum_g186ar.ASM15011v1.dna.toplevel.fa
",0,0,0,0,88,352147,3840183,4316,0,0,0,0,0,0,0,0
544712,histoplasma,"capsulatum h143","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Histoplasma_capsulatum_h143.ASM15103v1.dna.toplevel.fa
",0,0,0,0,48,824351,6223891,4532,1,39782,39782,39782,0,0,0,0
544711,histoplasma,"capsulatum h88","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Histoplasma_capsulatum_h88.ASM15100v2.dna.toplevel.fa
",0,0,0,0,16,2408188,7167905,12172,1,40019,40019,40019,0,0,0,0
339724,histoplasma,"capsulatum nam1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Histoplasma_capsulatum_nam1.ASM14958v1.dna.toplevel.fa
",0,0,0,0,280,119929,7465664,768,0,0,0,0,0,0,0,0
994086,hydnomerulius,"pinastri md-312","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hydnomerulius_pinastri_md_312.Hydpi2.dna.toplevel.fa
",0,0,0,0,603,64537,2485707,1049,0,0,0,0,0,0,0,0
945553,hypholoma,"sublateritium fd-334 ss-4","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hypholoma_sublateritium_fd_334_ss_4.Hypsu1.dna.toplevel.fa
",0,0,0,0,704,69363,1755429,971,0,0,0,0,0,0,0,0
984485,hyphopichia,"burtonii nrrl y-1933","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hyphopichia_burtonii_nrrl_y_1933.Hypbu1.dna.toplevel.fa
",0,0,0,0,27,466987,2779635,1204,0,0,0,0,0,0,0,0
39966,hypsizygus,marmoreus,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Hypsizygus_marmoreus.ASM160531v1.dna.toplevel.fa
",0,0,0,0,340,124467,2370283,1033,0,0,0,0,0,0,0,0
1081104,cordyceps,"fumosorosea arsef 2679","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Isaria_fumosorosea_arsef_2679.ISF_1.0.dna.toplevel.fa
",0,0,0,0,430,79170,3654275,1019,0,0,0,0,0,0,0,0
933084,jaapia,"argillacea mucl 33604","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Jaapia_argillacea_mucl_33604.Jaaar1.dna.toplevel.fa
",0,0,0,0,295,155236,3491207,2051,0,0,0,0,0,0,0,0
1365824,kalmanozyma,"brasiliensis ghg001","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kalmanozyma_brasiliensis_ghg001.PSEUBRA1.dna.toplevel.fa
",0,0,0,0,45,391417,2246641,453,0,0,0,0,0,0,0,0
1071382,kazachstania,"africana cbs 2517","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kazachstania_africana_cbs_2517.Ka_CBS2517.dna.toplevel.fa
",12,907263,1786689,556815,0,0,0,0,0,0,0,0,0,0,0,0
1071383,kazachstania,"naganishii cbs 8797","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kazachstania_naganishii_cbs_8797.ASM34898v1.dna.toplevel.fa
",13,808716,1434269,458468,0,0,0,0,0,0,0,0,0,0,0,0
28985,kluyveromyces,lactis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kluyveromyces_lactis.ASM251v1.dna.toplevel.fa
",6,1370290,2271307,1080300,0,0,0,0,0,0,0,0,0,0,0,0
1003335,kluyveromyces,"marxianus dmku3-1042","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kluyveromyces_marxianus_dmku3_1042.Kmar_1.0.dna.toplevel.fa
",8,1268348,1774477,979056,0,0,0,0,1,47080,47080,47080,0,0,0,0
4911,kluyveromyces,marxianus,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kluyveromyces_marxianus.KM1777_03.dna.toplevel.fa
",8,1258566,1751492,955924,0,0,0,0,1,47027,47027,47027,0,0,0,0
644223,komagataella,"phaffii gs115","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Komagataella_pastoris.GCA_000027005.1.dna.toplevel.fa
",4,1890512,2845133,2282852,0,0,0,0,0,0,0,0,0,0,0,0
4922,komagataella,pastoris,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Komagataella_pastoris_gca_001708105.ASM170810v1.dna.toplevel.fa
",4,2393813,3380606,1603732,7,23905,33852,17057,0,0,0,0,0,0,0,0
460519,komagataella,phaffii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Komagataella_phaffii.ASM170808v1.dna.toplevel.fa
",4,2379951,2939595,1845126,2,5803,11607,11607,0,0,0,0,1,11617,11617,11617
981350,komagataella,"phaffii cbs 7435","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Komagataella_phaffii_cbs_7435.PicPas_Mar2011.dna.toplevel.fa
",4,1918090,2939377,2293671,0,0,0,0,1,36278,36278,36278,0,0,0,0
644223,komagataella,"phaffii gs115","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Komagataella_phaffii_gs115.ASM174695v1.dna.toplevel.fa
",4,2380142,2935714,1861521,5,14952,32107,13612,0,0,0,0,1,11617,11617,11617
1382522,kuraishia,"capsulata cbs 1993","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kuraishia_capsulata_cbs_1993.AUH_PRJEB4427_v1.dna.toplevel.fa
",0,0,0,0,7,1487467,2413789,1401359,0,0,0,0,0,0,0,0
1296100,kwoniella,"bestiolae cbs 10118","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_bestiolae_cbs_10118.Cryp_best_CBS10118_V1.dna.toplevel.fa
",0,0,0,0,12,2063780,4996869,1546,0,0,0,0,0,0,0,0
1296121,kwoniella,"dejecticola cbs 10117","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_dejecticola_cbs_10117.Cryp_deje_CBS10117_V1.dna.toplevel.fa
",0,0,0,0,13,1866061,4016434,841938,0,0,0,0,0,0,0,0
1296120,kwoniella,"heveanensis bcc8398","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_heveanensis_bcc8398.Cryp_heve_BCC8398_V1.dna.toplevel.fa
",0,0,0,0,67,386458,1541899,1275,0,0,0,0,0,0,0,0
1296119,kwoniella,"heveanensis cbs 569","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_heveanensis_cbs_569.Cryp_heve_CBS569_V2.dna.toplevel.fa
",0,0,0,0,242,106087,685646,1066,0,0,0,0,0,0,0,0
1331196,kwoniella,"mangroviensis cbs 10435","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_mangroviensis_cbs_10435.Kwon_mang_CBS10435_V2.dna.toplevel.fa
",0,0,0,0,37,622440,5380372,1074,0,0,0,0,0,0,0,0
1296122,kwoniella,"mangroviensis cbs 8507","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_mangroviensis_cbs_8507.Kwon_mang_CBS8507_V2.dna.toplevel.fa
",0,0,0,0,62,371467,2583708,1186,0,0,0,0,0,0,0,0
1296123,kwoniella,"mangroviensis cbs 8886","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_mangroviensis_cbs_8886.Kwon_mang_CBS8886_V1.dna.toplevel.fa
",0,0,0,0,41,567141,3209460,1147,0,0,0,0,0,0,0,0
1296096,kwoniella,"pini cbs 10737","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Kwoniella_pini_cbs_10737.Cryp_pinu_CBS10737_V1.dna.toplevel.fa
",0,0,0,0,18,1176254,3330963,110695,0,0,0,0,0,0,0,0
1095629,laccaria,"amethystina laam-08-1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Laccaria_amethystina_laam_08_1.Laccaria_amethystina_LaAM-08-1_v1.0.dna.toplevel.fa
",0,0,0,0,1299,40852,856021,1036,0,0,0,0,0,0,0,0
486041,laccaria,"bicolor s238n-h82","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Laccaria_bicolor_s238n_h82.V1.0.dna.toplevel.fa
",0,0,0,0,665,99185,3625807,1037,0,0,0,0,0,0,0,0
1266660,lachancea,"dasiensis cbs 10888","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_dasiensis_cbs_10888.LADA0.dna.toplevel.fa
",8,1127861,1608376,848661,0,0,0,0,0,0,0,0,0,0,0,0
4955,lachancea,fermentati,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_fermentati.LAFE0.dna.toplevel.fa
",8,1105669,1653847,775502,0,0,0,0,0,0,0,0,0,0,0,0
1245769,lachancea,lanzarotensis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_lanzarotensis.LALA0.dna.toplevel.fa
",0,0,0,0,24,469321,1859469,14339,0,0,0,0,0,0,0,0
1266667,lachancea,"meyersii cbs 8951","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_meyersii_cbs_8951.LAME0.dna.toplevel.fa
",8,1170268,2083048,810192,0,0,0,0,0,0,0,0,0,0,0,0
1230905,lachancea,mirantina,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_mirantina.LAMI0.dna.toplevel.fa
",8,1059694,1574588,822958,0,0,0,0,0,0,0,0,0,0,0,0
1266666,lachancea,"nothofagi cbs 11611","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_nothofagi_cbs_11611.LANO0.dna.toplevel.fa
",8,1139054,1812458,752050,0,0,0,0,0,0,0,0,0,0,0,0
433476,lachancea,"sp. cbs 6924","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_sp_cbs_6924.LAFA0.dna.toplevel.fa
",7,1292648,2337036,792433,0,0,0,0,0,0,0,0,0,0,0,0
559295,lachancea,"thermotolerans cbs 6340","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lachancea_thermotolerans_cbs_6340.ASM14280v1.dna.toplevel.fa
",8,1139805,1748733,699180,0,0,0,0,0,0,0,0,0,0,0,0
1314785,laetiporus,"sulphureus 93-53","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Laetiporus_sulphureus_93_53.Laesu1.dna.toplevel.fa
",0,0,0,0,399,101689,2298788,1036,0,0,0,0,0,0,0,0
5353,lentinula,edodes,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lentinula_edodes.Lened_assembly01.dna.toplevel.fa
",0,0,0,0,1951,20804,598574,203,0,0,0,0,0,0,0,0
985895,leptosphaeria,"maculans jn3","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Leptosphaeria_maculans.ASM23037v1.dna.toplevel.fa
",0,0,0,0,76,603634,4329545,3691,0,0,0,0,0,0,0,0
1714833,leucoagaricus,"sp. symc.cos","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Leucoagaricus_sp_symc_cos.ASM156373v1.dna.toplevel.fa
",0,0,0,0,33952,3311,138039,204,0,0,0,0,0,0,0,0
1263082,lichtheimia,"corymbifera jmrc:fsu:9682","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lichtheimia_corymbifera_jmrc_fsu_9682.454Minimus.dna.toplevel.fa
",0,0,0,0,209,163105,1335565,2054,0,0,0,0,0,0,0,0
688394,lichtheimia,ramosa,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lichtheimia_ramosa.Lramosa_hybrid_454_Illumina.dna.toplevel.fa
",0,0,0,0,74,421875,3140027,2065,0,0,0,0,0,0,0,0
675824,lipomyces,"starkeyi nrrl y-11557","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lipomyces_starkeyi_nrrl_y_11557.Lipst1_1.dna.toplevel.fa
",0,0,0,0,117,184787,2167496,2036,0,0,0,0,0,0,0,0
379508,lodderomyces,"elongisporus nrrl yb-4239","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Lodderomyces_elongisporus_nrrl_yb_4239.ASM14968v1.dna.toplevel.fa
",0,0,0,0,27,583909,3608372,5612,1,36195,36195,36195,0,0,0,0
1126212,macrophomina,"phaseolina ms6","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Macrophomina_phaseolina_ms6.MphMS6_1.0.dna.toplevel.fa
",0,0,0,0,1506,33000,1162504,205,0,0,0,0,0,0,0,0
100816,madurella,mycetomatis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Madurella_mycetomatis.ASM127576v2.dna.toplevel.fa
",0,0,0,0,804,46413,592409,1074,0,0,0,0,0,0,0,0
242507,magnaporthe,"oryzae 70-15","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Magnaporthe_oryzae.MG8.dna.toplevel.fa
",7,5880977,8458633,3472715,1,0,0,0,0,0,0,0,0,0,0,0
644358,magnaporthiopsis,"poae atcc 64411","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Magnaporthe_poae.Mag_poae_ATCC_64411_V1.dna.toplevel.fa
",0,0,0,0,205,195900,6252929,2339,0,0,0,0,0,0,0,0
77020,malassezia,pachydermatis,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Malassezia_pachydermatis.MalaPachy.dna.toplevel.fa
",0,0,0,0,91,91058,1513890,208,0,0,0,0,0,0,0,0
1230383,malassezia,"sympodialis atcc 42132","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Malassezia_sympodialis_atcc_42132.ASM34930v2.dna.toplevel.fa
",0,0,0,0,65,119954,828489,546,0,0,0,0,0,0,0,0
1230383,malassezia,"sympodialis atcc 42132","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Malassezia_sympodialis_atcc_42132_gca_900149145.Msy_ATCC_42132_Feb2016.dna.toplevel.fa
",8,928878,1534079,526591,0,0,0,0,1,39267,39267,39267,0,0,0,0
1072389,marssonina,"brunnea f. sp. 'multigermtubi' mb_m1","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Marssonina_brunnea_f_sp_multigermtubi_mb_m1.ASM29877v1.dna.toplevel.fa
",0,0,0,0,89,593423,5271828,1028,0,0,0,0,0,0,0,0
747676,melampsora,"larici-populina 98ag31","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Melampsora_laricipopulina.GCA_000204055.1.dna.toplevel.fa
",0,0,0,0,462,222540,4138880,1156,0,0,0,0,0,0,0,0
655827,metarhizium,"acridum cqma 102","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_acridum_cqma_102.MetAcr_May2010.dna.toplevel.fa
",0,0,0,0,241,166300,1867330,1031,0,0,0,0,0,0,0,0
1081103,metarhizium,"album arsef 1941","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_album_arsef_1941.MAM_1.0_for_version_1_of_the_Metarhizium_album_genome.dna.toplevel.fa
",0,0,0,0,257,120450,4012105,1018,0,0,0,0,0,0,0,0
655844,metarhizium,"robertsii arsef 23","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_anisopliae_arsef_23.MAA_2.0.dna.toplevel.fa
",0,0,0,0,90,470554,7532995,1289,0,0,0,0,0,0,0,0
1276135,metarhizium,"anisopliae arsef 549","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_anisopliae_arsef_549.MAN_1.0.dna.toplevel.fa
",0,0,0,0,74,528986,5501659,1105,0,0,0,0,0,0,0,0
1291519,metarhizium,"anisopliae brip 53284","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_anisopliae_brip_53284.ASM42698v1.dna.toplevel.fa
",0,0,0,0,1193,32459,476503,205,0,0,0,0,0,0,0,0
1291518,metarhizium,"anisopliae brip 53293","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_anisopliae_brip_53293.ASM42696v1.dna.toplevel.fa
",0,0,0,0,577,68140,2749519,204,0,0,0,0,0,0,0,0
5530,metarhizium,anisopliae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_anisopliae.Metarhizium_anisopliae.dna.toplevel.fa
",0,0,0,0,366,106880,1062059,212,0,0,0,0,0,0,0,0
1276141,metarhizium,"brunneum arsef 3297","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_brunneum_arsef_3297.MBR_1.0.dna.toplevel.fa
",0,0,0,0,92,409597,7270484,1032,0,0,0,0,0,0,0,0
1276136,metarhizium,"guizhouense arsef 977","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_guizhouense_arsef_977.MGU_1.0.dna.toplevel.fa
",0,0,0,0,563,78488,2740525,1039,0,0,0,0,0,0,0,0
1276143,metarhizium,"majus arsef 297","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_majus_arsef_297.MAJ_1.0.dna.toplevel.fa
",0,0,0,0,1134,37710,2058664,1018,0,0,0,0,0,0,0,0
1081105,metarhizium,"rileyi rcef 4871","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_rileyi_rcef_4871.NOR_1.0.dna.toplevel.fa
",0,0,0,0,389,83667,2441950,1018,0,0,0,0,0,0,0,0
568076,metarhizium,robertsii,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metarhizium_robertsii.MR2010_11_27.dna.toplevel.fa
",0,0,0,0,366,111919,5137601,1764,1,25360,25360,25360,0,0,0,0
869754,metschnikowia,"bicuspidata var. bicuspidata nrrl yb-4993","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993.Metbi1.dna.toplevel.fa
",0,0,0,0,48,340015,5480764,2076,0,0,0,0,0,0,0,0
294746,meyerozyma,"guilliermondii atcc 6260","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Meyerozyma_guilliermondii_atcc_6260.ASM14942v1.dna.toplevel.fa
",0,0,0,0,9,1195833,2127833,444581,0,0,0,0,0,0,0,0
683840,microbotryum,"lychnidis-dioicae p1a1 lamole","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Microbotryum_violaceum.GCA_000166175.1.dna.toplevel.fa
",0,0,0,0,1231,21587,882386,509,0,0,0,0,0,0,0,0
196109,microdochium,bolleyi,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Microdochium_bolleyi.Microdochium_bolleyi_v1.0.dna.toplevel.fa
",0,0,0,0,173,228215,4400516,1063,0,0,0,0,0,0,0,0
559304,millerozyma,"farinosa cbs 7064","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Millerozyma_farinosa_cbs_7064.ASM31589v1.dna.toplevel.fa
",14,1404230,2156596,1072813,0,0,0,0,0,0,0,0,0,0,0,0
1485682,mitosporidium,daphniae,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mitosporidium_daphniae.UGP1.0.dna.toplevel.fa
",0,0,0,0,612,9363,117393,511,0,0,0,0,0,0,0,0
764103,mixia,"osmundae iam 14324","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mixia_osmundae_iam_14324_gca_000708205.Mixia_osmundae_v1.0.dna.toplevel.fa
",0,0,0,0,156,88856,2364004,205,0,0,0,0,0,0,0,0
764103,mixia,"osmundae iam 14324","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mixia_osmundae_iam_14324.Mosmundae_2.0.dna.toplevel.fa
",0,0,0,0,283,48116,999839,103,0,0,0,0,0,0,0,0
84753,moesziomyces,antarcticus,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Moesziomyces_antarcticus.ASM74776v1.dna.toplevel.fa
",0,0,0,0,197,93466,2437075,1026,0,0,0,0,0,0,0,0
1391700,moesziomyces,"aphidis dsm 70725","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Moesziomyces_aphidis_dsm_70725.PseuAph1.0.dna.toplevel.fa
",0,0,0,0,42,433792,2420549,1236,0,0,0,0,0,0,0,0
554373,moniliophthora,"perniciosa fa553","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Moniliophthora_perniciosa_fa553.ASM18302v1.dna.toplevel.fa
",0,0,0,0,25056,1082,24445,204,0,0,0,0,0,0,0,0
221103,moniliophthora,roreri,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Moniliophthora_roreri.ASM146670v1.dna.toplevel.fa
",0,0,0,0,2557,22816,568610,1020,0,0,0,0,0,0,0,0
1381753,moniliophthora,"roreri mca 2997","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Moniliophthora_roreri_mca_2997.M_roreri_MCA_2997_v1.dna.toplevel.fa
",0,0,0,0,3280,16181,580662,380,0,0,0,0,0,0,0,0
1314771,mortierella,"elongata ag-77","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mortierella_elongata_ag_77.Mortierella_elongata_AG-77_v2.0.dna.toplevel.fa
",0,0,0,0,472,107376,1551730,1021,0,0,0,0,0,0,0,0
1069443,mortierella,"verticillata nrrl 6337","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mortierella_verticillata_nrrl_6337.Mort_vert_NRRL_6337_V1.dna.toplevel.fa
",0,0,0,0,55,773570,5159511,5427,1,59725,59725,59725,0,0,0,0
91626,mucor,ambiguus,"",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mucor_ambiguus.ASM95059v1.dna.toplevel.fa
",0,0,0,0,1283,32280,548259,1019,0,0,0,0,0,0,0,0
1220926,mucor,"circinelloides f. circinelloides 1006phl","",ENSEMBLE,"/u/home/a/akarlsbe/scratch/fungi/ENSEMBLE/Mucor_circinelloides_f_circinelloides_1006phl.Muco_sp_1006Ph_V1.dna.toplevel.fa
",0,0,0,0,470,78624,675343,1037,0,0,0,0,0,0,0,0
